sku,contributor_id,contributor_name,matched_asin#1.value,marketplace_id,brand.value,brand.value_id,browse_node_id.value,browse_nodes#1.value,browse_nodes#1.value_id,bullet_point#1.value,bullet_point#1.value_id,bullet_point#2.value,bullet_point#3.value,bullet_point#4.value,bullet_point#5.value,bullet_point#6.value,bullet_point#7.value,bullet_point#8.value,bullet_point#9.value,bullet_point#10.value,ean#1.value,expiration_date_type.value,expiration_interval.unit,expiration_interval.value,fc_shelf_life.unit,fc_shelf_life.value,fc_shelf_life_pad_time#1.unit,fc_shelf_life_pad_time#1.value,fulfillment_center_barcode_id#1.value,gl_product_group_type.value,inner_pack_product_identification.type,inner_pack_product_identification.value,is_expiration_dated_product.value,item_dimensions.height.normalized_value.unit,item_dimensions.height.normalized_value.value,item_dimensions.height.unit,item_dimensions.height.value,item_dimensions.length.normalized_value.unit,item_dimensions.length.normalized_value.value,item_dimensions.length.unit,item_dimensions.length.value,item_dimensions.width.normalized_value.unit,item_dimensions.width.normalized_value.value,item_dimensions.width.unit,item_dimensions.width.value,item_form#1.value,item_form#1.value_id,item_form#2.value,item_name.alternate_representations#1.type,item_name.alternate_representations#1.value,item_name.value,item_name.value_id,item_name#2.value,item_volume.unit,item_volume.value,item_weight.normalized_value.unit,item_weight.normalized_value.value,item_weight.unit,item_weight.value,list_price.currency,list_price.is_originating_currency,list_price.value,list_price.value_with_tax,list_price#2.currency,list_price#2.value,list_price#2.value_with_tax,manufacturer.value,manufacturer.value_id,minimum_order_quantity.increment#1.value,minimum_order_quantity.minimum#1.value,product_category.value,product_classes.value#1,product_expiration_type.value,product_expiration_type.value_id,product_shelf_life#1.unit,product_shelf_life#1.value,product_type.value,product_type_category.value,product_type_embedding.model.metadata.model_id,product_type_embedding.model.metadata.norm_function,product_type_embedding.model.vector#1.score,product_type_embedding.model.vector#1.value,product_type_embedding.override#1.source,product_type_embedding.override#1.type,product_type_embedding.override#1.value,product_type_subcategory.value,rtip_barcode.value,rtip_inner_packs_per_master_pack.value,rtip_items_per_inner_pack.value,rtip_items_per_master_pack.value,rtip_units_per_inner_pack#1.value,unit_count.type.value,unit_count.type.value_id,unit_count.value,upc#1.value,vendor_barcode#1.value
B09H6KZYJ9,6.74557E+11,AmazonAe/WJTP6,B09H6KZYJ9,global,CHINGS,,,,,Prepared hygienically with the latest technology,,Made using traditional recipes and fine ingredients,"Ching's Secret Red Chilli Sauce, 200g",,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,centimeters,20,,,centimeters,6.5,,,centimeters,6.5,,,,,,CHINGS RED CHILLI SAUCE 200g,,,,,,,grams,1000,AED,,5.57,5.85,,,,Ching's,,,1,32550000,,Shelf Life,,,,SAUCE,,,,,,,,,,,1,12,,,,,,,
B09CWX9NDP,6.74557E+11,AmazonAe/WJTP6,B09CWX9NDP,global,CHINGS,,,,,,,,,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,400,,,millimeters,245,,,millimeters,260,,,,,,CHINGS DARK SOY SAUCE 750g,,,,,,,kilograms,18,AED,,8.24,8.65,,,,Chings,,,,32500700,,,,,,SAUCE,,,,,,,,,,,,24,,,,,,,
B091VSDXFF,1.32946E+11,AmazonAe/WJTP1,B091VSDXFF,global,American Garden,,,,,"American Garden Real Mayonnaise Light 400ml is crafted using our authentic American recipe, to deliver a delicious light classic mayonnaise without compromising on the flavor, in a convenient squeeze bottle",,Contains fewer calories than regular mayonnaise with an authentic mayonnaise taste,"Contains no artificial colors, no artificial flavors, and is gluten-free and dairy-free with a rich and creamy mayonnaise taste, making it a great addition to your favorite meal",Our light mayo is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Light is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,11.5,,,centimeters,8,,,centimeters,5.5,,,,,,"American Garden Real Mayonnaise Light, Gluten-Free, Dairy-Free, 400ml",,,milliliters,400,,,,,AED,,14.98,15.73,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,millilitre,,400,,
B091VRT6S1,1.32946E+11,AmazonAe/WJTP1,B091VRT6S1,global,American Garden,,,,,"Add a little crunch to your day with American Garden Chunky Peanut Butter 794g, and enjoy an authentic American taste",,"Treat your tastebuds with perfectly crunchy, nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to a shake, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,14.5,,,centimeters,10,,,centimeters,10,,,,,,"American Garden Chunky Peanut Butter, Vegan, Gluten Free, 794g",,,milliliters,794,,,kilograms,0.794,AED,,28.85,30.29,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,gram,,794,,
B091VQS1Q5,1.32946E+11,AmazonAe/WJTP1,B091VQS1Q5,global,American Garden,,,,,"Deliciously smooth and creamy, our American Garden Creamy Peanut Butter 794g delivers an authentic American taste",,"Enjoy the rich creamy texture and treat your tastebuds with the perfect taste of nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to shakes, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost","Deliciously smooth and creamy, our American Garden Creamy Peanut Butter 794g delivers an authentic American taste","Enjoy the rich creamy texture and treat your tastebuds with the perfect taste of nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to shakes, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,14.5,,,centimeters,10,,,centimeters,10,,,,,,"American Garden Creamy Peanut Butter, Vegan, Gluten Free, 794g",,"American Garden Creamy Peanut Butter, Vegan, Gluten Free, 794g",,,,,kilograms,0.794,AED,,28.85,30.29,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,794,,
B091VQKB28,1.32946E+11,AmazonAe/WJTP1,B091VQKB28,global,American Garden,,,,,"Add a little crunch to your day with American Garden Chunky Peanut Butter 340g, and enjoy an authentic American taste",,"Treat your tastebuds with perfectly crunchy, nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to a shake, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,10,,,centimeters,7.5,,,centimeters,7.5,,,,,,"American Garden Chunky Peanut Butter, Vegan, Gluten Free, 340g",,,milliliters,340,,,kilograms,0.34,AED,,14.98,15.73,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,340,,
AY614,1.32946E+11,AmazonAe/WJTP1,B091VQBBGW,global,American Garden,,,,,"Add a little crunch to your day with American Garden Chunky Peanut Butter 454g, and enjoy an authentic American taste",,"Treat your tastebuds with perfectly crunchy, nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to shakes, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,12.5,,,centimeters,8.5,,,centimeters,8.5,,,,,,"American Garden Chunky Peanut Butter, Vegan, Gluten Free, 454g",,,,,,,kilograms,0.454,AED,,,20.85,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,NUT_BUTTER,,,,,,,,,,,1,1,1,,gram,,454,7.17274E+11,
B091VQ8QSN,1.32946E+11,AmazonAe/WJTP1,B091VQ8QSN,global,American Garden,,,,,"Deliciously smooth and creamy, our American Garden Creamy Peanut Butter 340g delivers an authentic American taste",,"Enjoy the rich creamy texture and treat your tastebuds with the perfect taste of nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to shakes, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,10,,,centimeters,7.5,,,centimeters,7.5,,,,,,"American Garden Creamy Peanut Butter, Vegan, Gluten Free, 340g",,,milliliters,340,,,kilograms,0.34,,,,,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,gram,,340,,
B091VPXTQJ,1.32946E+11,AmazonAe/WJTP1,B091VPXTQJ,global,American Garden,,,,,"American Garden Real Mayonnaise Original 400ml is crafted using our authentic American recipe, to deliver a delicious classic mayonnaise flavor in a convenient squeeze bottle",,Perfectly rich and creamy mayo taste to compliment any culinary creation,"Contains no artificial colors or artificial flavors, and is gluten-free and dairy-free, making it a great addition to your favorite meal",Our mayonnaise is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Original is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad","American Garden Real Mayonnaise Original 400ml is crafted using our authentic American recipe, to deliver a delicious classic mayonnaise flavor in a convenient squeeze bottle",Perfectly rich and creamy mayo taste to compliment any culinary creation,"Contains no artificial colors or artificial flavors, and is gluten-free and dairy-free, making it a great addition to your favorite meal",Our mayonnaise is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Original is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad",,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,11.5,,,centimeters,8,,,centimeters,5.5,,,,,,"American Garden Real Mayonnaise Original, Gluten-Free, Dairy-Free, 400ml",,"American Garden Real Mayonnaise Original, Gluten-Free, Dairy-Free, 400ml",milliliters,400,,,,,AED,,14.42,15.14,,,,American Garden,,,1,32550000,,Expiration Date Required,,,,SAUCE_AND_SPREAD_AND_CONDIMENT,,,,,,,,,,,1,1,1,,milliters,,400,,
B091VPBF8Q,1.32946E+11,AmazonAe/WJTP1,B091VPBF8Q,global,American Garden,,,,,"Deliciously smooth and creamy, our American Garden Creamy Peanut Butter 454g delivers an authentic American taste",,"Enjoy the rich creamy texture and treat your tastebuds with the perfect taste of nutty, sweet, and salty peanut butter","This peanut butter contains no artificial colors or artificial flavors, has no preservatives, is gluten and dairy-free, and is vegan","Perfect for snacks, make a classic peanut butter sandwich, add to shakes, cookies, or even use it as a dip for your apples, the possibilities are endless with this little jar","Packed with protein and fiber, this versatile peanut butter is your ideal companion to kickstart your day or give you an afternoon boost",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,12.5,,,centimeters,8.5,,,centimeters,8.5,,,,,,"American Garden Creamy Peanut Butter, Vegan, Gluten Free, 454g",,,milliliters,454,,,kilograms,0.454,AED,,19.86,20.85,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,DIP_AND_SPREAD,,,,,,,,,,,1,1,1,,grams,,454,,
AY015,1.32946E+11,AmazonAe/WJTP1,B091VP9RGN,global,American Garden,,,,,American Garden Real Mayonnaise Garlic 400ml delivers an irresistible classic mayonnaise taste with a rich garlic flavor; in a convenient squeeze bottle,,Give an extra kick to your food with a hint of delicious garlic mayo,"Contains no artificial colors or artificial flavors; and is gluten-free and dairy-free, making it a great addition to your favorite meal",Our garlic mayo is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Garlic is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables; spread on a sandwich; or add as a dressing to a salad",,,,,,,,,,days,540,days,81,,gl_grocery,,,TRUE,,,centimeters,11.5,,,centimeters,8,,,centimeters,5.5,,,,,,"American Garden Real Mayonnaise Garlic, Gluten Free, Dairy Free, 400ml",,,milliliters,400,,,milligrams,400,AED,,,15.73,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,milliters,,400,7.17274E+11,
RF455,1.32946E+11,AmazonAe/WJTP1,B091DW2SZ1,global,Al Rifai,,,,,"Classic French Roast Profile – Bold, smooth, and aromatic coffee crafted to deliver the refined taste of French-style roasting.",,"Premium Quality Beans – Carefully selected and roasted to perfection, ensuring a rich flavor and consistent freshness.","Elegant & Balanced Flavor – Medium-dark roast with subtle notes of chocolate and caramel, perfect for daily indulgence.","Convenient 250g Pack – Freshly sealed packaging preserves aroma and taste, ideal for home, office, or gifting.","Versatile Brewing Options – Suitable for drip machines, French press, or traditional stovetop methods.",,,,,,6.2711E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Al Rifai French coffee 250g,,,,,,,,,AED,,,21.10588235,,,,AL  Rifai,,,,32507000,,Expiration On Package,,,,COFFEE,,,,,,,,,,,24,1,,,gram,,250,,
B08ZQF4KQJ,1.32946E+11,AmazonAe/WJTP1,B08ZQF4KQJ,global,Afia,,,,,Extra virgin olive oil first cold press,,Model number: 733603098555,No cholesterol,Acidity less than 0. 8%,,,,,,,,,,,days,365,days,54.75,,gl_grocery,,,TRUE,,,centimeters,28.5,,,centimeters,12,,,centimeters,6,,,,,,"Afia Extra Virgin Olive Oil Twin Pack, 2 X 500 Ml",,,milliliters,1,,,,,AED,,148.35,155.77,,,,Afia International,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,liters,,1,,
RF453,1.32946E+11,AmazonAe/WJTP1,B08Z4GGQR1,global,Al Rifai,,,,,"Authentic Turkish Tradition – Finely ground coffee prepared in the classic Ottoman style, offering a rich cultural experience.",,"Premium Quality Beans – Expertly selected and roasted to deliver a smooth, full-bodied flavor with natural freshness.","Distinctive Aroma & Taste – Bold yet balanced, with deep notes and velvety texture that define true Turkish coffee.","Perfect for Ceremonial Serving – Ideal for gatherings, hospitality, and daily rituals, honoring centuries-old coffee traditions.","Freshness-Sealed 250g Pack – Specially packaged to preserve aroma and taste, ensuring every cup is consistently flavorful.",,,,,,6.2711E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Al Rifai Turkish coffee 250g,,,,,,,,,AED,,,21.72941176,,,,AL  Rifai,,,,32507000,,Expiration On Package,,,,COFFEE,,,,,,,,,,,24,1,,,gram,,250,,
B08WXTP6C1,6.74557E+11,AmazonAe/WJTP6,B08WXTP6C1,global,CHINGS,,,,,Non-sticky and non-mushy noodle strands every-time,,Cooks in 5-7 minutes,Just soak in hot water & drain,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,2350,,,millimeters,1150,,,millimeters,350,,,,,,CHING’S VEG HAKKA NDLS  140g,,,,,,,grams,140,AED,,3.81,4,,,,Capital Foods Pvt Ltd.,,,1,32504000,,,,,,NOODLE,,,,,,,,,,,1,7,,,,,,,
B08WXSNHL3,6.74557E+11,AmazonAe/WJTP6,B08WXSNHL3,global,CHINGS,,,,,Easy-to-cook desi Chinese meal kits,,"No need to add salt, spice or sauce",Contains the exact balance of spice mix required,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,1400,,,millimeters,950,,,millimeters,300,,,,,,CHINGS PANEER CHILLI MASALA MIX 50g,,,,,,,grams,80,AED,,4.9,5.15,,,,Ching's Secret,,,1,32504000,,,,,,SEASONING,,,,,,,,,,,1,1,,,,,,,
B08LNQWZ6C,1.32946E+11,AmazonAe/WJTP1,B08LNQWZ6C,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIBLE_OIL_VEGETABLE,,,,,,,,,,,,,,,,,,,
B08KZ6FMY9,1.32946E+11,AmazonAe/WJTP1,B08KZ6FMY9,global,AFIA,,,,,Sunflower Oil,,Store in a cool and dry environment,Brand: Shams,,,,,,,,,,,,,,,,,gl_grocery,,,,,,centimeters,10,,,centimeters,12,,,centimeters,12,,,,,,Shams Sunflower Oil 2.9 Liters,,,,,,,,,AED,,28.75,30.19,,,,Savola Foods,,,1,32502000,,,,,,EDIBLE_OIL_VEGETABLE,,,,,,,,,,,1,1,,,,,,,
TT360,6.74557E+11,AmazonAe/WJTP6,B08GD1Z9PS,global,Tata,,,,,PACK CONTENT: This pack of Tetley Original contains 160 round tea bags inside,,REFRESHING TEA: This black tea will give you a refreshing feeling with every sip,HAND-SELECTED TEA LEAVES: Our master blenders hand select tea leaves from around the world to guarantee a cup of smooth & refreshing tea full of flavour every time,"BREWING THE PERFECT CUPPA: One bag per mug is best, or one bag per person popped into a warm team pot. Add freshly boiled water , stir and gently squeeze, brew to the right strength for you, serve and enjoy with or without milk","RAINFOREST ALLIANCE: We are committed to working with Rainforest Alliance and The Ethical Tea Partnership, supporting projects that help benefit tea-growing communities & the environment",,,,,,5.00021E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,"Tetley Black Tea, Original, 160 Round Tea Bags",,,,,,,,,AED,,37.74,39.62,,,,TATA TEA,,,,32592000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B08CHXZ7ZT,6.74557E+11,AmazonAe/WJTP6,B08CHXZ7ZT,global,CHINGS,,,,,Easy-to-cook Desi Chinese meal kits,,"No need to add salt, spice or sauce","No need to add salt, spice or sauce",,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,44,,,millimeters,186,,,millimeters,175,,,,,,CHINGS CHOWMEIN MASALA 100g,,,,,,,grams,100,AED,,7.14,7.5,,,,Ching's Secret,,,,32501000,,,,,,NOODLE,,,,,,,,,,,,24,,,,,,,
B08CHW751L,6.74557E+11,AmazonAe/WJTP6,B08CHW751L,global,CHINGS,,,,,Can be used as a perfect accompaniment for your crispy fried chicken or soft dumplings,,Can be used as a table sauce to add a drizzle for those who like extra spice,Made using traditional recipes and fine ingredients,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,centimeters,22.5,,,centimeters,9.8,,,centimeters,9.8,,,,,,CHINGS CHILLI SAUCE 680g,,,,,,,grams,680,AED,,8.24,8.65,,,,Ching's,,,1,32503500,,,,,,SAUCE,,,,,,,,,,,1,6,,,,,,,
B08CHVBX48,6.74557E+11,AmazonAe/WJTP6,B08CHVBX48,global,CHINGS,,,,,Easy-to-cook Desi Chinese meal kits,,"No need to add salt, spice or sauce",,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,38,,,millimeters,189,,,millimeters,173,,,,,,CHINGS DESI CHINESE KA COMBO PACK 120g,,,,,,,grams,100,AED,,7.14,7.5,,,,Ching's Secret,,,1,32502000,,,,,,SEASONING,,,,,,,,,,,1,1,,,gram,,120,,
B08C1DSWF3,1.32946E+11,AmazonAe/WJTP1,B08C1DSWF3,global,Afia,,,,,Pure corn edible oil,,Reduces cholestrol,Healthy and highest antioxidant oil,Suitable for vegetarians,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,28,,,centimeters,11,,,centimeters,19,,,,,,Afia Pure Corn Oil 2.9Litre,,,milliliters,2.9,,,,,AED,,58.95,58.95,,,,Afia,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,liters,,3,,
B08C1DPZH5,1.32946E+11,AmazonAe/WJTP1,B08C1DPZH5,global,Leeza,,,,,Pure corn edible oil,,Reduces cholestrol,Healthy and highest antioxidant oil,Suitable for vegetarians,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30,,,centimeters,18,,,centimeters,25,,,,,,Leeza Pure Cooking Oil 1.5Litre,,,milliliters,1.5,,,,,AED,,19.95,19.95,,,,Leeza,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,liters,,2,,
B08C1CYV4B,1.32946E+11,AmazonAe/WJTP1,B08C1CYV4B,global,Afia,,,,,Pure corn edible oil,,Reduces cholestrol,Healthy and highest antioxidant oil,Suitable for vegetarians,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30,,,centimeters,7,,,centimeters,24,,,,,,Afia Pure Corn Oil 1.5Litre,,,liters,1.5,,,,,AED,,37.96,39.85,,,,Afia,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,millilitre,,1500,,
B08C1CPPHB,1.32946E+11,AmazonAe/WJTP1,B08C1CPPHB,global,Shams,,,,,Pure sunflower oil,,Reduces cholestrol,Healthy and highest antioxidant oil,Suitable for vegetarians,Improves immunity,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,27,,,centimeters,7,,,centimeters,17,,,,,,"Shams Sunflower Oil, 1.5 Litre",,,liters,1.5,,,,,AED,,41.13,43.18,,,,Afia International,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,count,,1,,
B08C1BXXXV,1.32946E+11,AmazonAe/WJTP1,B08C1BXXXV,global,O'Lite,,,,,Healthy and highest antioxidant oil,,Helps reduce blood cholesterol,Suitable for vegetarians,Multi usage oil,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30,,,centimeters,7,,,centimeters,24,,,,,,"O'lite Pure Canola Oil, 1.5 L",,,milliliters,1.5,,,,,AED,,26.95,26.95,,,,O'Lite,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,count,,1,,
B08C1BXHZT,1.32946E+11,AmazonAe/WJTP1,B08C1BXHZT,global,Sun Vita,,,,,Reduces cholestrol,,Healthy and highest antioxidant oil,Suitable for vegetarians,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,9,,,centimeters,27,,,centimeters,27,,,,,,"Sun Vita Cooking & Frying Oil, 1.5 Litre",,,milliliters,1.5,,,,,AED,,20.97,22.02,,,,Afia International,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,liters,,1.5,,
